,Id,SalePrice
1072,2533,195142.8469427727
1073,2534,222422.98607512625
1074,2535,296747.7185117697
1075,2536,232937.40335934644
1076,2537,231501.91823381316
1077,2538,180418.04805365507
1078,2539,185147.0554972953
1079,2540,175625.18544681135
1080,2541,180059.69440163026
1081,2542,164531.4283300724
1082,2543,130217.27504324676
1083,2544,130916.71950324292
1084,2545,133399.3276631888
1085,2546,130251.54599907596
1086,2547,141074.61219293883
1087,2548,153597.77143107
1088,2549,160054.21038470665
1089,2550,451559.5385297181
1090,2551,142888.33999896317
1091,2552,139309.56928269778
1092,2553,74126.32786647817
1093,2554,102039.45495431726
1094,2555,129385.98938740077
1095,2556,103953.3029991742
1096,2557,109038.82221223899
1097,2558,152333.0771986632
1098,2559,133307.7896190793
1099,2560,153584.8402158366
1100,2561,148920.41163720665
1101,2562,134989.9896120182
1102,2563,148118.26484987309
1103,2564,196958.08586295578
1104,2565,139692.1385664297
1105,2566,157579.1562241677
1106,2567,135198.02739855016
1107,2568,197628.65739749777
1108,2569,220164.70875054828
1109,2570,120313.0327127941
1110,2571,184027.61538182863
1111,2572,144455.72858079523
1112,2573,224907.3788887232
1113,2574,249617.82616703527
1114,2575,134250.0089740894
1115,2576,127792.44198421159
1116,2577,147925.80578113848
1117,2578,87813.0256067901
1118,2579,77644.1530303444
1119,2580,115637.41957266099
1120,2581,125956.71403732177
1121,2582,123878.68282528546
1122,2583,264908.1576725832
1123,2584,174152.8265708049
1124,2585,187543.30661386755
1125,2586,216561.99865834563
1126,2587,195436.5988337176
1127,2588,148703.88293460986
1128,2589,149912.6869550257
1129,2590,209913.91945003252
1130,2591,231251.58313596598
1131,2592,206323.68287411935
1132,2593,240134.26940665397
1133,2594,180654.9375067074
1134,2595,200620.19536261633
1135,2596,309017.4596340188
1136,2597,184117.9674707107
1137,2598,275181.4519235992
1138,2599,311768.46655743185
1139,2600,196734.3444110225
1140,2601,146597.52358987578
1141,2602,84850.1001836203
1142,2603,93131.73758302344
1143,2604,90863.20658782672
1144,2605,82817.72027216807
1145,2606,150940.20840373755
1146,2607,207585.6605218067
1147,2608,203463.65277497473
1148,2609,168245.4880945363
1149,2610,114764.92230516249
1150,2611,127646.14651459122
1151,2612,152434.54348491586
1152,2613,133513.54276154857
1153,2614,126475.43765097024
1154,2615,155606.20442398725
1155,2616,150285.34492972586
1156,2617,177676.50300243028
1157,2618,212802.376429184
1158,2619,192949.569993979
1159,2620,183140.2209919144
1160,2621,170972.41673523313
1161,2622,179402.95345270162
1162,2623,243065.1061419806
1163,2624,301892.3813424433
1164,2625,297010.52714374795
1165,2626,171711.38173929465
1166,2627,165527.78599864407
1167,2628,455931.0792490962
1168,2629,487496.0060787565
1169,2630,358044.0610662769
1170,2631,479671.12117497734
1171,2632,406228.16277769103
1172,2633,307290.85784200276
1173,2634,404488.1701888708
1174,2635,158856.1062103605
1175,2636,177354.93363110916
1176,2637,178379.97199401466
1177,2638,256196.32305658425
1178,2639,182818.87979263038
1179,2640,152883.86486572778
1180,2641,110367.85465709463
1181,2642,187120.36296308588
1182,2643,104574.4768499335
1183,2644,124782.44018218761
1184,2645,110468.75847910927
1185,2646,96672.9534451757
1186,2647,109025.31128044726
1187,2648,148604.55220891078
1188,2649,147087.46037288796
1189,2650,138734.39477952558
1190,2651,144628.24034780645
1191,2652,399812.8269355946
1192,2653,252836.86988946644
1193,2654,257223.09007067085
1194,2655,395279.80180572666
1195,2656,313127.78974800266
1196,2657,339354.97095401294
1197,2658,283128.48496862984
1198,2659,282087.7116953807
1199,2660,347425.9428780517
1200,2661,339537.319182462
1201,2662,356120.070015449
1202,2663,283567.69065261184
1203,2664,268148.9680143444
1204,2665,321846.75076284545
1205,2666,285631.1698217388
1206,2667,163770.47533635248
1207,2668,174629.41656845793
1208,2669,178845.13735767154
1209,2670,274800.7825793534
1210,2671,182051.83770875682
1211,2672,187622.98994360073
1212,2673,206149.21799680303
1213,2674,196869.29360283184
1214,2675,169919.32766861076
1215,2676,187416.59179345018
1216,2677,196522.79286952986
1217,2678,244004.59730900053
1218,2679,267458.98131363944
1219,2680,276529.1517867294
1220,2681,402213.22409990255
1221,2682,325748.8517834091
1222,2683,397434.19145651674
1223,2684,305975.654027921
1224,2685,308807.552285609
1225,2686,253340.35791692702
1226,2687,320831.9173975211
1227,2688,210673.67807150746
1228,2689,204230.35640465916
1229,2690,443884.5197409794
1230,2691,191273.03116430083
1231,2692,136923.1881151972
1232,2693,198322.59005761772
1233,2694,135064.268316773
1234,2695,192458.62632452938
1235,2696,180586.57371585126
1236,2697,185661.30801695326
1237,2698,189586.4949756716
1238,2699,175116.86036928042
1239,2700,158296.26933827487
1240,2701,152814.46312974874
1241,2702,116113.69448575706
1242,2703,123497.24971544041
1243,2704,138456.12333934373
1244,2705,118587.93362873247
1245,2706,118011.95381871174
1246,2707,125589.40415407853
1247,2708,133569.85031539627
1248,2709,106968.46695619248
1249,2710,128111.30512935901
1250,2711,259879.1680887306
1251,2712,396041.42489317054
1252,2713,174043.20057579997
1253,2714,152264.67927307886
1254,2715,173211.56806219622
1255,2716,144159.45860627992
1256,2717,183037.52061180302
1257,2718,219867.6037905245
1258,2719,159637.1794261637
1259,2720,169714.8922759424
1260,2721,132552.5638506099
1261,2722,164024.74398204166
1262,2723,140944.12361335178
1263,2724,128180.12470868163
1264,2725,130277.05391782222
1265,2726,148582.07645194329
1266,2727,168621.11463099055
1267,2728,157795.6488383939
1268,2729,148910.40939990024
1269,2730,145207.53115501037
1270,2731,130128.64004637375
1271,2732,131259.1178580933
1272,2733,157495.2855533252
1273,2734,150143.02206463696
1274,2735,135238.77821577134
1275,2736,144938.84745932728
1276,2737,121541.04782190437
1277,2738,134868.30961737846
1278,2739,157389.54988302395
1279,2740,136403.25532277577
1280,2741,141655.40352843175
1281,2742,155280.60585307993
1282,2743,154027.37485653372
1283,2744,164047.25658883582
1284,2745,141371.56512903364
1285,2746,136445.23746009797
1286,2747,146965.7661683837
1287,2748,122900.67781001792
1288,2749,135081.86170682483
1289,2750,140013.1477329777
1290,2751,137824.02074407018
1291,2752,200675.34027492115
1292,2753,154592.91055728288
1293,2754,222205.75797241714
1294,2755,133369.9072607812
1295,2756,94267.0969811183
1296,2757,74803.44408347127
1297,2758,89984.61248026283
1298,2759,157214.97729257637
1299,2760,122765.71519828687
1300,2761,150279.15279201287
1301,2762,147236.6802064112
1302,2763,180266.4037302724
1303,2764,150528.32653550844
1304,2765,277062.8297411849
1305,2766,136573.73828907835
1306,2767,90354.76217542902
1307,2768,130578.70699603332
1308,2769,126932.28862614004
1309,2770,139543.87062278978
1310,2771,114996.50433363189
1311,2772,115027.295278471
1312,2773,162782.26162571876
1313,2774,141251.63137942497
1314,2775,114741.7453694324
1315,2776,140060.21104626634
1316,2777,142449.28475093367
1317,2778,106273.51186330455
1318,2779,121063.16428761317
1319,2780,101425.04952898397
1320,2781,94991.12771079628
1321,2782,103146.75786004693
1322,2783,105076.17855639443
1323,2784,124591.35045751365
1324,2785,138632.43198876036
1325,2786,66482.55130513813
1326,2787,120822.53976901964
1327,2788,71300.35494674854
1328,2789,171499.20475082178
1329,2790,95136.29335465361
1330,2791,125198.37507536156
1331,2792,67713.97353564894
1332,2793,163845.3406794152
1333,2794,96655.69985274608
1334,2795,120512.8729615137
1335,2796,97393.00384813435
1336,2797,193948.169364639
1337,2798,112936.18819267208
1338,2799,117264.89337890926
1339,2800,70028.88983302905
1340,2801,102215.81330394355
1341,2802,133444.78877300903
1342,2803,164745.77571155134
1343,2804,132110.95820058786
1344,2805,97218.65519046759
1345,2806,85024.46118779303
1346,2807,159691.1182741571
1347,2808,150825.46341369298
1348,2809,138425.50743822
1349,2810,132040.25723793404
1350,2811,167379.94155117267
1351,2812,157815.9510028482
1352,2813,154686.10645133583
1353,2814,153367.02289531773
1354,2815,99097.99901375324
1355,2816,229161.17669019965
1356,2817,157653.08925079834
1357,2818,132069.34192061747
1358,2819,171323.5126948564
1359,2820,137881.2561210764
1360,2821,108181.55526713023
1361,2822,202303.3028123728
1362,2823,335121.9311996042
1363,2824,181364.73619276367
1364,2825,162529.70812592507
1365,2826,135431.60165960487
1366,2827,135984.6173310546
1367,2828,213424.4638559108
1368,2829,217473.41931115382
1369,2830,229419.96030746328
1370,2831,178559.05794564812
1371,2832,246029.37897799982
1372,2833,291451.30495608255
1373,2834,210545.43390353982
1374,2835,221799.87379250815
1375,2836,197578.39684680497
1376,2837,159727.4015674004
1377,2838,151249.0974945419
1378,2839,178157.0470603916
1379,2840,202611.4215149396
1380,2841,204062.78956786255
1381,2842,225731.4297733594
1382,2843,151988.6832255254
1383,2844,163249.67307035736
1384,2845,124648.64905611456
1385,2846,211509.67856822413
1386,2847,202481.0445827613
1387,2848,215252.74053126684
1388,2849,199147.23594203565
1389,2850,276027.00891147467
1390,2851,214549.28668983455
1391,2852,236903.9367692397
1392,2853,239458.23299521478
1393,2854,140185.9756628613
1394,2855,202320.39051037302
1395,2856,202464.9150750817
1396,2857,185983.4039296355
1397,2858,196383.71362836583
1398,2859,131010.84661036922
1399,2860,124632.09405824186
1400,2861,133025.81812041294
1401,2862,198056.7574863528
1402,2863,130424.68944806034
1403,2864,245607.55497163718
1404,2865,136746.03317164656
1405,2866,139992.59525777109
1406,2867,96343.65322059419
1407,2868,102091.5575887074
1408,2869,106098.66836813015
1409,2870,129348.20934847445
1410,2871,94942.91475274258
1411,2872,56864.96169650436
1412,2873,99425.7011613664
1413,2874,134465.77782387377
1414,2875,115834.56881770854
1415,2876,166381.97026046755
1416,2877,147537.92006205037
1417,2878,170097.41164057713
1418,2879,138270.79428627295
1419,2880,97161.23345357478
1420,2881,153128.41509756597
1421,2882,161721.42101561077
1422,2883,193113.99969147335
1423,2884,192734.5453368204
1424,2885,178925.1716931766
1425,2886,226158.41280597943
1426,2887,94353.3521213438
1427,2888,137888.5885401616
1428,2889,60116.30415294931
1429,2890,79133.3712107911
1430,2891,137049.15080786482
1431,2892,59263.49224746323
1432,2893,94358.53984189601
1433,2894,63893.727549821524
1434,2895,298716.4592076031
1435,2896,265347.97309546
1436,2897,202047.79823274285
1437,2898,149554.9343590105
1438,2899,209797.09232548357
1439,2900,159884.09934706494
1440,2901,203726.77692349264
1441,2902,189227.57001105952
1442,2903,326123.43792628363
1443,2904,334390.83404876455
1444,2905,93935.17450435867
1445,2906,199730.96249910508
1446,2907,112086.75386213981
1447,2908,131373.3436562995
1448,2909,149112.1227409028
1449,2910,83259.45779577548
1450,2911,84514.03915011031
1451,2912,150142.62088258113
1452,2913,86829.96408779662
1453,2914,78358.10552276832
1454,2915,85003.47868780314
1455,2916,85963.00250597912
1456,2917,166900.50454026103
1457,2918,125964.62935882478
1458,2919,211799.5316026463
