,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotalPoints,TotalExtraPoints
472,3.025976395747661,RM,13.807541596543466,27.84003799689696,1,NA,4,Lvl,Inside,3,Edwards,Norm,Norm,TwnhsE,SLvl,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,2.6111374102665734,3,3,PConc,4,3,4,6,459.0,1,0.0,88.0,547.0,GasA,5,1,SBrkr,6.19470721614177,0.0,0.0,7.570862125847091,1.0,0.0,1,0,2,0.42932720146274933,3,1.7604703470555154,8,0.0,0,Basment,46608792.69897021,2,2.0,525.0,3,3,3,0.0,3.484347052275295,0.0,0.0,0.0,0.0,0,0,NA,0.0,6,2008,WD,Normal,79,8
473,2.1862092266382227,RL,29.923903185811007,41.5018973724521,1,NA,3,Lvl,Inside,3,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,2.9657976653282883,4,3,PConc,5,3,4,6,1350.0,1,0.0,626.0,1976.0,GasA,5,1,SBrkr,6.6688703466063295,0.0,0.0,8.293726064992503,1.0,0.0,2,0,2,0.42932720146274933,4,2.037377477308591,8,0.5833198209674909,5,Attchd,46665492.07767223,2,3.0,908.0,3,3,3,4.453114609323523,4.338401459116875,0.0,0.0,0.0,0.0,0,0,NA,0.0,7,2007,New,Partial,115,14
474,2.8989980585277713,RL,15.393275843620895,30.99389950299132,1,NA,4,Lvl,Inside,3,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,3,6,1196.0,1,0.0,298.0,1494.0,GasA,5,1,SBrkr,6.5310387623280475,0.0,0.0,8.080954184967444,1.0,0.0,2,0,2,0.42932720146274933,5,1.909042783629381,8,0.0,0,Attchd,46325905.68174957,2,2.0,499.0,3,3,3,3.821792830759127,4.04873736718479,0.0,0.0,0.0,0.0,0,0,NA,0.0,8,2007,WD,Normal,109,10
475,2.1862092266382227,RL,24.199620745398175,35.37659842492819,1,NA,4,Lvl,Corner,3,Sawyer,Norm,Norm,1Fam,1Story,5,6,1963,1963,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,6,630.0,1,0.0,340.0,970.0,GasA,3,1,SBrkr,6.116241307414815,0.0,0.0,7.453676067600161,1.0,0.0,1,0,2,0.42932720146274933,3,1.7604703470555154,8,0.0,0,Detchd,46100327.38450493,1,2.0,624.0,3,3,3,0.0,3.325728011559498,0.0,0.0,0.4517255063305671,0.0,0,0,NA,0.0,7,2007,WD,Normal,63,6
476,2.1862092266382227,RL,23.175192593863564,40.00038848566752,1,NA,4,Lvl,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,6,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,2.88499955186277,3,3,PConc,4,3,4,6,994.0,1,0.0,484.0,1478.0,GasA,5,1,SBrkr,6.4527783466712165,0.0,0.0,7.961118440144465,1.0,0.0,2,0,3,0.42932720146274933,4,2.037377477308591,8,0.5833198209674909,3,Attchd,46156661.05146189,3,2.0,508.0,3,3,3,4.075997938040348,3.829663375743939,0.0,0.0,0.0,0.0,0,0,NA,0.0,4,2008,WD,Normal,83,12
477,2.653955534926557,RL,29.013172691519266,40.47682549244906,1,NA,4,Lvl,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,3.150498257620884,5,3,PConc,4,3,3,1,0.0,1,0.0,2153.0,2153.0,GasA,5,1,SBrkr,6.704129895097039,4.262393863957272,0.0,8.64118533449412,0.0,0.0,2,1,3,0.42932720146274933,5,2.2510839760581214,8,0.5833198209674909,4,BuiltIn,46665492.07767223,3,3.0,694.0,3,3,3,4.767833356498781,4.64790025037576,0.0,0.0,0.0,0.0,0,0,NA,0.0,3,2007,WD,Normal,126,14
478,2.1862092266382227,RL,23.99661593916011,37.711301803337705,1,NA,4,Lvl,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2008,Hip,CompShg,VinylSd,VinylSd,Stone,2.987833517319435,4,3,PConc,5,3,4,6,1288.0,1,0.0,417.0,1705.0,GasA,5,1,SBrkr,6.561260689642822,0.0,0.0,8.127419626646207,1.0,0.0,2,0,3,0.42932720146274933,4,2.037377477308591,8,0.5833198209674909,4,Attchd,46722232.1355838,2,3.0,826.0,3,3,3,4.3352739786771615,3.9567005169567397,0.0,0.0,0.0,0.0,0,0,NA,0.0,9,2009,WD,Normal,114,13
479,2.37053514891583,RM,17.625250764354355,31.947616795012237,1,NA,4,Bnk,Inside,3,OldTown,Norm,Norm,1Fam,1Story,4,7,1937,2000,Hip,CompShg,Stucco,Stucco,BrkCmn,3.0421289699320746,3,3,BrkTil,2,3,1,3,168.0,1,0.0,739.0,907.0,GasA,3,1,SBrkr,6.2366432299596335,0.0,0.0,7.633770838663913,0.0,0.0,1,0,2,0.42932720146274933,3,2.037377477308591,8,0.0,0,Detchd,46044034.30756916,1,2.0,672.0,3,3,3,0.0,4.4816881041851815,0.0,0.0,0.0,0.0,0,3,NA,0.0,3,2007,WD,Alloca,51,6
480,2.1862092266382227,RL,27.711451750105596,42.296917268258206,1,NA,3,Lvl,FR2,3,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,3.0130479381623116,4,3,PConc,5,3,4,6,1261.0,1,0.0,572.0,1833.0,GasA,5,1,SBrkr,6.6182585105314775,0.0,0.0,8.215339765129668,1.0,0.0,2,0,3,0.42932720146274933,4,2.1502964992709397,8,0.5833198209674909,4,Attchd,46552133.99056998,3,3.0,772.0,3,3,3,4.904888039798591,4.960241888866089,0.0,0.0,0.0,0.0,0,0,NA,0.0,3,2006,WD,Normal,131,13
481,2.1862092266382227,RL,22.548774768822824,38.86843208343243,1,NA,3,HLS,Inside,3,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,3.0925187300919044,4,3,PConc,5,3,4,6,1567.0,1,0.0,225.0,1792.0,GasA,5,1,SBrkr,6.5937497215448,0.0,0.0,8.177488371998747,1.0,0.0,2,0,2,0.42932720146274933,5,1.909042783629381,8,0.5833198209674909,4,Attchd,46495515.943561636,3,3.0,874.0,3,3,3,4.329037728537843,4.070595271322185,0.0,0.0,0.0,0.0,0,0,NA,0.0,8,2006,WD,Normal,132,14
482,2.7116598356410746,RM,17.625250764354355,24.87242215797905,1,Pave,4,Lvl,Corner,3,OldTown,Norm,Norm,1Fam,2Story,7,8,1915,2005,Gable,CompShg,Stucco,Stucco,None,0.0,4,3,PConc,3,3,1,5,299.0,1,0.0,611.0,910.0,GasA,5,1,SBrkr,6.071170068717915,4.451208710335316,0.0,8.199819637957473,1.0,0.0,1,1,4,0.42932720146274933,5,2.037377477308591,6,0.5833198209674909,4,Attchd,41671304.31053238,1,1.0,164.0,2,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,NA,0.0,6,2009,WD,Normal,95,14
483,2.8989980585277713,RM,12.978830707229557,29.52089945496712,1,NA,4,Lvl,FR2,3,Mitchel,Norm,Norm,Twnhs,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,2.7221270488552327,3,3,PConc,5,3,1,6,897.0,1,0.0,319.0,1216.0,GasA,5,1,SBrkr,6.293242778828784,0.0,0.0,7.71898655595697,1.0,0.0,2,0,2,0.42932720146274933,3,1.7604703470555154,8,0.0,0,Attchd,46213035.31737047,1,2.0,402.0,3,3,3,0.0,5.08016847065981,0.0,0.0,0.0,0.0,0,0,NA,0.0,5,2006,WD,Normal,77,8
484,2.1862092266382227,RL,22.548774768822824,34.496096835279694,1,NA,3,Lvl,Corner,3,Sawyer,Norm,Norm,1Fam,1Story,5,7,1962,2001,Gable,CompShg,HdBoard,Plywood,None,0.0,3,4,CBlock,3,3,1,5,588.0,1,0.0,411.0,999.0,GasA,4,1,SBrkr,6.1393873314230545,0.0,0.0,7.488173414275262,1.0,0.0,1,0,3,0.42932720146274933,4,1.909042783629381,8,0.0,0,Detchd,44264033.80750024,1,1.0,264.0,3,3,3,0.0,5.139811443915436,0.0,0.0,0.0,0.0,0,0,NA,0.0,3,2007,WD,Normal,66,8
485,2.1862092266382227,RL,24.199620745398175,36.63786853082467,1,NA,4,Lvl,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,2007,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,CBlock,3,3,1,5,607.0,1,0.0,506.0,1113.0,GasA,4,1,SBrkr,6.224093674118046,0.0,0.0,7.614924653747484,0.0,0.0,1,0,3,0.42932720146274933,4,1.7604703470555154,8,0.5833198209674909,4,Attchd,43552711.22538597,1,1.0,264.0,3,3,3,0.0,4.595202388068565,0.7717162280665123,0.0,0.0,0.0,0,0,NA,0.0,7,2009,WD,Normal,70,12
486,2.1862092266382227,RL,23.99661593916011,37.36013157691565,1,NA,4,Lvl,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,BrkFace,2.8229324617167646,3,3,CBlock,3,3,1,5,836.0,1,0.0,237.0,1073.0,GasA,3,1,SBrkr,6.195437692024034,0.0,0.0,7.5719562544416,1.0,0.0,1,1,3,0.42932720146274933,3,1.909042783629381,8,0.0,0,Attchd,44374071.96326366,2,2.0,515.0,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,NA,0.0,6,2007,WD,Normal,63,6
487,2.1862092266382227,RL,22.125958553832398,39.229149665111734,1,NA,3,Lvl,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,5,6,1971,1971,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,3,5,998.0,1,0.0,486.0,1484.0,GasA,4,1,SBrkr,6.4480939274820415,0.0,0.0,7.953967671138263,0.0,0.0,2,0,3,0.42932720146274933,3,2.037377477308591,8,0.5833198209674909,3,Attchd,44705154.20520076,1,2.0,487.0,3,3,3,4.382954661492283,0.0,0.0,0.0,0.4517249049621292,0.0,0,0,NA,0.0,2,2007,WD,Normal,69,10
488,3.0420560615076453,RL,19.942967826500475,37.872847932224055,1,NA,4,Lvl,Corner,3,OldTown,Norm,Norm,2fmCon,1.5Fin,5,4,1900,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,2,CBlock,3,2,1,4,664.0,1,0.0,290.0,954.0,GasA,3,0,FuseA,6.582495435247314,4.313212675988637,0.0,8.53265800351773,0.0,0.0,2,0,3,0.5354911517315543,3,2.342077093641367,5,0.5833198209674909,4,Attchd,44649872.969160825,1,2.0,520.0,3,2,1,4.0854201072099725,0.0,0.0,0.0,0.0,0.0,0,0,NA,0.0,5,2006,ConLD,Normal,60,10
489,3.025976395747661,RM,9.668677264934585,21.47214429016619,1,NA,4,Lvl,Inside,3,MeadowV,Norm,Norm,Twnhs,SFoyer,4,8,1970,2002,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,4,CBlock,4,3,3,6,515.0,1,0.0,115.0,630.0,GasA,3,1,SBrkr,5.774506483866293,0.0,0.0,6.951093074587378,1.0,0.0,1,0,1,0.42932720146274933,4,1.3675143215875785,8,0.0,0,Attchd,44649872.969160825,1,1.0,286.0,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,NA,0.0,5,2009,WD,Normal,61,7
490,2.990265725450846,RM,9.668677264934585,25.34479554712093,1,NA,4,Lvl,Inside,3,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,PConc,4,3,2,1,0.0,1,0.0,264.0,264.0,GasA,3,1,SBrkr,5.756576522391944,4.338013102928145,0.0,7.8012903778449205,0.0,0.0,1,1,3,0.42932720146274933,3,1.584162394258471,8,0.5833198209674909,4,BuiltIn,44982166.054475985,3,1.0,336.0,3,3,3,4.080726956777985,3.325728011559498,0.0,0.0,0.0,0.0,0,0,NA,0.0,6,2008,WD,Normal,64,10
491,2.5832429063706392,RL,23.99661593916011,36.51901007745678,1,NA,4,Lvl,Inside,3,NAmes,Artery,Norm,1Fam,1.5Fin,6,7,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,4,403.0,3,165.0,238.0,806.0,GasA,3,1,FuseA,6.10645362389203,4.294796337250029,0.0,8.026650506663804,1.0,0.0,1,0,3,0.42932720146274933,2,1.7604703470555154,8,0.8398669730305615,3,Attchd,43064235.79479028,1,1.0,240.0,3,3,3,0.0,0.0,0.7648761608337449,0.0,0.0,0.0,0,3,NA,0.0,8,2006,WD,Normal,77,8
492,2.653955534926557,RL,29.013172691519266,41.95930163432198,1,NA,3,Lvl,Corner,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,728.0,728.0,GasA,4,1,SBrkr,5.889540624492026,4.361230262661272,0.0,7.931446946373871,0.0,0.0,2,1,3,0.42932720146274933,3,2.1502964992709397,8,0.0,0,Attchd,46665492.07767223,2,2.0,429.0,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,NA,0.0,5,2006,New,Partial,71,7
493,2.1862092266382227,RL,22.125958553832398,34.71246649269504,1,NA,4,Lvl,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1960,1960,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,4,374.0,2,532.0,363.0,1269.0,GasA,3,1,FuseA,6.326499767143875,0.0,0.0,7.769224954338802,0.0,0.0,1,1,3,0.42932720146274933,3,1.909042783629381,8,0.5833198209674909,2,Detchd,44319032.73391951,1,1.0,308.0,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,NA,0.0,6,2008,WD,Normal,64,8
494,2.37053514891583,RM,17.625250764354355,31.728299225388394,1,NA,4,Lvl,Inside,3,OldTown,Artery,Norm,1Fam,1Story,5,8,1938,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,2,3,1,1,0.0,1,0.0,190.0,190.0,GasA,4,1,FuseA,6.044927974401028,0.0,0.0,7.347757400471579,0.0,0.0,1,0,2,0.42932720146274933,3,1.584162394258471,8,0.0,0,Attchd,42902132.686745286,1,1.0,273.0,3,3,3,4.094700872241363,3.139999391974735,0.7706505020817377,0.0,0.0,0.0,0,0,NA,0.0,12,2009,WD,Normal,60,7
495,2.37053514891583,C (all),19.942967826500475,34.647803389849095,1,NA,4,Lvl,Inside,3,IDOTRR,Norm,Norm,1Fam,1Story,4,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,495.0,1,0.0,225.0,720.0,GasA,3,0,FuseA,5.880768527476892,0.0,0.0,7.106030546723682,0.0,0.0,1,0,2,0.42932720146274933,3,1.584162394258471,8,0.0,0,NA,0.0,1,0.0,0.0,0,0,1,0.0,6.674313256473651,0.771628368946754,0.0,0.0,0.0,0,2,NA,0.0,11,2009,WD,Abnorml,44,6
496,2.1862092266382227,RL,25.9874975405649,39.626758244957294,1,NA,3,Lvl,Inside,3,NoRidge,Norm,Norm,1Fam,1Story,8,5,1992,1993,Hip,CompShg,BrkFace,BrkFace,None,0.0,4,3,PConc,4,3,1,6,1231.0,1,0.0,1969.0,3200.0,GasA,5,1,SBrkr,7.04227735839539,0.0,0.0,8.881435809100092,1.0,0.0,3,0,4,0.42932720146274933,4,2.342077093641367,8,0.5833198209674909,4,Attchd,45875398.52755182,2,2.0,546.0,3,3,3,4.487707896784929,4.525622485914671,0.7727812934063896,0.0,0.0,0.0,0,0,NA,0.0,5,2007,WD,Normal,110,13
497,2.5832429063706392,RL,19.942967826500475,36.11152136058002,1,Pave,4,Lvl,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,7,6,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,PConc,3,3,1,3,329.0,1,0.0,697.0,1026.0,GasA,5,1,SBrkr,6.238024860368539,4.3374132067918545,0.0,8.195908486749518,1.0,0.0,2,0,4,0.42932720146274933,3,2.1502964992709397,8,0.0,0,Detchd,42203849.77750294,1,1.0,240.0,3,3,1,0.0,4.83687595711591,0.0,0.0,0.0,0.0,0,4,NA,0.0,6,2008,WD,Normal,87,8
498,2.1862092266382227,RL,21.049502318976653,34.548953849934115,1,NA,4,Lvl,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,7,1967,2004,Hip,CompShg,HdBoard,HdBoard,BrkFace,2.6440373276156888,3,3,PConc,3,3,1,5,450.0,1,0.0,414.0,864.0,GasA,5,1,SBrkr,6.056410614183042,0.0,0.0,7.364774637556958,0.0,0.0,1,0,3,0.42932720146274933,4,1.7604703470555154,8,0.0,0,Attchd,44484271.36676884,3,1.0,288.0,3,3,3,3.5410487695419604,0.0,0.0,0.0,0.0,0.0,0,3,NA,0.0,6,2009,WD,Normal,66,9
499,2.1862092266382227,RL,22.125958553832398,34.2118223116667,1,NA,3,Lvl,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1958,1985,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,4,111.0,2,279.0,522.0,912.0,GasA,2,1,SBrkr,6.067722882605538,0.0,0.0,7.381553410893155,0.0,1.0,1,0,2,0.42932720146274933,3,1.7604703470555154,8,0.0,0,Attchd,43989643.40370083,3,1.0,297.0,3,3,3,2.315682834195068,5.99143546315592,0.0,0.0,0.0,0.0,0,1,Shed,0.2293235527692156,6,2007,WD,Normal,62,5
500,2.990265725450846,RM,9.668677264934585,22.893311596537803,1,NA,4,Lvl,Inside,3,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,2.951283588735064,3,3,CBlock,3,3,1,4,356.0,1,0.0,316.0,672.0,GasA,3,1,SBrkr,5.825924162304402,4.24119465057502,0.0,7.7209208280198895,0.0,0.0,1,1,3,0.42932720146274933,3,2.037377477308591,8,0.0,0,Detchd,44815837.784123234,1,1.0,264.0,3,3,3,4.094700872241363,3.484347052275295,0.0,0.0,0.0,0.0,0,0,NA,0.0,5,2007,WD,Normal,71,6
501,2.653955534926557,FV,23.175192593863564,36.85457744192157,1,NA,4,Lvl,Inside,3,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,400.0,1,0.0,466.0,866.0,GasA,4,1,SBrkr,6.026917832893607,4.447699026563411,0.0,8.161474637416003,0.0,0.0,2,1,3,0.42932720146274933,4,2.037377477308591,8,0.0,0,Attchd,46608792.69897021,2,2.0,603.0,3,3,3,0.0,4.9206086153721635,0.0,0.0,0.0,0.0,0,0,NA,0.0,2,2008,WD,Normal,90,8
502,2.1862092266382227,RL,22.125958553832398,36.167299141099676,1,NA,4,Lvl,Corner,3,Edwards,Feedr,Norm,1Fam,1Story,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,5,698.0,6,96.0,420.0,1214.0,GasA,5,1,SBrkr,6.291958620723231,0.0,0.0,7.717049175924495,1.0,0.0,1,0,2,0.42932720146274933,3,1.909042783629381,8,0.0,0,Detchd,44374071.96326366,1,2.0,461.0,2,2,3,0.0,0.0,0.7723780315795242,0.0,0.0,0.0,0,4,Shed,0.22932355276865643,4,2007,WD,Normal,68,8
503,2.1862092266382227,RL,28.086690999670218,41.977292271170604,1,NA,3,Lvl,Inside,3,Crawfor,Norm,Norm,1Fam,1Story,7,8,1959,1997,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,5,1247.0,1,0.0,254.0,1501.0,GasA,3,1,SBrkr,6.597606129932671,0.0,0.0,8.183439588806971,1.0,0.0,2,0,1,0.42932720146274933,3,1.909042783629381,8,0.8398669730305615,3,Attchd,44044440.95075537,3,2.0,484.0,3,3,3,0.0,4.173834443162356,0.0,0.0,0.45172364174249163,0.0,0,2,NA,0.0,3,2010,WD,Normal,91,9
504,2.990265725450846,RL,10.621632924119986,24.292549971371894,1,NA,4,Lvl,Inside,3,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1974,1974,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,3,3,1,5,257.0,3,495.0,103.0,855.0,GasA,3,1,SBrkr,6.016828084657534,4.174026688725413,0.0,7.817455463948265,0.0,1.0,2,1,3,0.42932720146274933,3,1.909042783629381,8,0.5833198209674909,2,Attchd,44871240.1449901,1,2.0,440.0,3,3,3,4.478029553908638,0.0,0.0,0.0,0.0,0.0,0,0,NA,0.0,6,2009,WD,Normal,76,8
505,2.801745400526816,RM,19.942967826500475,34.29019978594441,1,Grvl,4,Lvl,Inside,3,OldTown,Artery,Norm,Duplex,2Story,5,5,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,3.00269612899417,3,3,CBlock,3,3,1,1,0.0,1,0.0,960.0,960.0,GasA,4,1,SBrkr,6.108093675907753,4.488436184469248,0.0,8.284047293393188,0.0,0.0,2,0,4,0.5354911517315543,3,2.342077093641367,8,0.0,0,Detchd,43661703.03012125,1,2.0,400.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,NA,0.0,7,2009,COD,Normal,58,7
506,2.653955534926557,RL,24.199620745398175,36.58828820886604,1,NA,3,Lvl,Inside,3,SawyerW,Norm,Norm,1Fam,2Story,8,5,1993,1994,Gable,CompShg,VinylSd,VinylSd,BrkFace,2.7432304532307867,4,3,PConc,4,3,1,6,380.0,1,0.0,397.0,777.0,GasA,5,1,SBrkr,6.189574074301821,4.422098289040035,0.0,8.253918760172578,0.0,0.0,2,1,3,0.42932720146274933,4,2.1502964992709397,8,0.5833198209674909,3,Attchd,45931569.888029024,2,2.0,471.0,3,3,3,4.248681183084732,4.608612036165792,0.0,0.0,0.0,0.0,0,0,NA,0.0,9,2006,WD,Normal,109,12
507,2.1862092266382227,FV,23.175192593863564,34.62659455242095,1,NA,3,Lvl,Inside,3,Somerst,Norm,Norm,1Fam,1Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,27.0,1,0.0,1191.0,1218.0,GasA,5,1,SBrkr,6.294524754897707,0.0,0.0,7.7209208280198895,0.0,0.0,2,0,2,0.42932720146274933,4,1.584162394258471,8,0.0,0,Attchd,46835834.324653275,3,2.0,676.0,3,3,3,0.0,4.858402760587081,0.0,0.0,0.0,0.0,0,0,NA,0.0,9,2009,New,Partial,78,9
508,2.7116598356410746,RM,19.942967826500475,36.63786853082467,1,NA,4,Lvl,Inside,3,OldTown,Norm,Norm,1Fam,2Story,7,9,1928,2005,Gambrel,CompShg,MetalSd,MetalSd,None,0.0,3,5,BrkTil,3,3,1,3,141.0,1,0.0,548.0,689.0,GasA,5,1,SBrkr,5.845798368704864,4.338612011382924,0.0,7.866406860422939,0.0,0.0,2,0,3,0.42932720146274933,4,2.037377477308591,8,0.5833198209674909,4,Detchd,42364392.01700327,1,2.0,360.0,3,3,1,0.0,0.0,0.7716466304188807,0.0,0.0,0.0,0,0,NA,0.0,10,2008,WD,Normal,96,13
509,2.1862092266382227,RL,24.199620745398175,36.63786853082467,1,NA,4,Lvl,Corner,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,MetalSd,MetalSd,BrkFace,2.75837072742246,3,3,CBlock,3,3,1,5,991.0,1,0.0,50.0,1041.0,GasA,5,1,SBrkr,6.171706085982062,0.0,0.0,7.536440498899671,1.0,0.0,1,0,3,0.42932720146274933,3,1.909042783629381,8,0.0,0,Attchd,44044440.95075537,2,1.0,270.0,3,3,3,4.382954661492283,4.6982221514862434,0.0,0.0,0.0,0.0,0,3,NA,0.0,7,2009,WD,Normal,64,8
510,2.1862092266382227,RL,23.175192593863564,41.17563785191649,1,NA,4,Lvl,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,2000,Hip,CompShg,Wd Sdng,Wd Sdng,BrkCmn,2.568693450312633,4,3,CBlock,3,3,1,4,650.0,3,180.0,178.0,1008.0,GasA,5,1,SBrkr,6.382096721997071,0.0,0.0,7.853488043144584,1.0,0.0,1,0,2,0.42932720146274933,3,1.909042783629381,7,0.8398669730305615,3,CarPort,43607187.03498182,1,1.0,288.0,3,3,3,4.616433009400983,3.907630418978365,0.0,0.0,0.4517241604867684,0.0,0,0,Shed,0.22932355276967656,6,2009,WD,Normal,70,11
511,2.8989980585277713,RL,15.135010018237312,33.2169351765686,1,NA,3,Lvl,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,2.66057140275751,4,3,PConc,4,3,1,1,0.0,1,0.0,1368.0,1368.0,GasA,5,1,SBrkr,6.3849419515791785,0.0,0.0,7.85780967131134,0.0,0.0,2,0,2,0.42932720146274933,4,1.909042783629381,8,0.5833198209674909,4,Attchd,46608792.69897021,2,2.0,474.0,3,3,3,4.036808199363457,3.716280374329024,0.0,0.0,0.0,0.0,0,0,NA,0.0,3,2006,New,Partial,90,13
512,2.1862092266382227,RL,22.125958553832398,36.089146427114635,1,NA,4,Lvl,Corner,3,NAmes,Feedr,Norm,1Fam,1Story,5,5,1958,1958,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,4,521.0,2,174.0,169.0,864.0,GasA,3,1,SBrkr,6.025093222299225,0.0,0.0,7.318396089986519,1.0,0.0,1,0,3,0.42932720146274933,3,1.7604703470555154,8,0.0,0,Detchd,44319032.73391951,1,2.0,624.0,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,NA,0.0,7,2006,WD,Normal,61,6
513,2.1862092266382227,RL,22.337900137495595,36.18621194991955,1,NA,4,Bnk,Corner,3,Mitchel,Norm,Norm,1Fam,1Story,6,5,1983,1983,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,3,3,1,5,336.0,1,0.0,748.0,1084.0,GasA,3,1,SBrkr,6.200531399408559,0.0,0.0,7.579587402144298,0.0,0.0,1,1,3,0.42932720146274933,3,1.7604703470555154,8,0.0,0,Attchd,45371680.152036265,1,2.0,484.0,3,3,3,3.9729707186579915,0.0,0.7721823195455294,0.0,0.0,0.0,0,0,NA,0.0,6,2007,WD,Normal,73,6
